ax	ay	az	wx	wy	wz	roll	pitch	yaw
18:38:06.40	-0.015007507056	0.001658462919	-0.021077558398	0.312587529421	0.245733767748	-0.162510797381	0.117880381975	0.045558498648	0.095955911038
18:38:06.42	0.014219633304	-0.004745983519	0.072284802794	0.347088754177	0.350873559713	-0.224739819765	0.121045714358	0.048724832076	0.093458840629
18:38:06.42	0.036301992834	-0.014260557480	0.034686435014	0.256011277437	0.092765085399	-0.164269566536	0.123013424820	0.051298437336	0.091192673633
18:38:06.43	0.042759481817	0.009949792176	0.010159220546	0.126897439361	-0.064301177859	-0.077855840325	0.122573303844	0.052759910536	0.090053023860
18:38:06.44	0.031309235841	0.007011478301	0.034319844097	-0.000183555123	-0.021543180570	-0.006588513032	0.123073331527	0.052934633622	0.089745094258
18:38:06.46	0.010497556999	-0.002758225193	0.022766841576	-0.134038880467	0.015876682475	0.031742360443	0.123127314628	0.051967921747	0.090109642837
18:38:06.47	0.008261584677	0.008520756848	0.023915156722	-0.257492959499	0.029886826873	0.048433452845	0.123383344801	0.049755272102	0.090830638529
18:38:06.47	0.001084616524	0.008245411329	0.005294783041	-0.310604423285	0.019346090034	0.065006308258	0.123571252672	0.046821476367	0.091817424585
18:38:06.48	-0.017982941121	0.012632435188	-0.017148071900	-0.277972906828	-0.022181399167	0.031192800030	0.122977856234	0.043621609906	0.092624141411
18:38:06.49	-0.032751206309	0.014358495362	-0.034828532487	-0.169929057360	-0.107400901616	-0.025330664590	0.122134137438	0.041622710068	0.092745217773
18:38:06.50	-0.025206293911	0.011935192160	-0.051679458469	-0.041364487261	-0.190513312817	-0.058706469834	0.120430628139	0.040816153452	0.092307187045
18:38:06.52	-0.002824542345	0.005802482367	-0.045440718532	0.065221562982	-0.202364057302	-0.059192229062	0.118404965341	0.041168724801	0.091655806041
